,TNFRSF12A,RSL1D1,BTG1,GSTP1,EMD,TGFB1,CAMK2N1,CIAO2B,SBDS,HBEGF,ZMAT2,NQO1,RPN2,ADGRG1,SURF4,BRMS1,PDAP1,SERPINE1,TCEAL8,BCAM,DAD1,PSMB7,TOMM7,AREG,PPP1R14B,BEX3,JCHAIN,MRPL41,MT1X,HSP90AB1,CDKN2A,TRIB3,EEF1A2,SMS,IL1A,PSMC3,SPINK6,FAU,TCEAL9,COX8A,CXCL13,CTNNAL1,F3,HSP90AA1,class
TCGA-CV-6962,-0.009088581468945051,-0.0029490084426758616,0.10174383769066783,0.042898463502557056,-0.003295666958925993,-0.016493406444159284,-0.0049608507042664465,-0.01754672786288638,-0.04227870455985981,-0.020505959922072613,-0.039088968526796504,-0.018526131111598693,0.012649057944792303,-0.02582416607947206,0.006224312950439632,0.01629357447470756,-0.04521520258342907,0.00969382066768699,-0.009002774232608632,-0.0020179285988739227,-0.08310560573327744,-0.09170304373138688,-0.009926265030183491,0.00022062229101786973,0.002324004878751495,-0.10529746300664695,0.00028836715835537193,0.03803822016781694,-0.006137290675125557,0.07747165911122396,0.026189225302059988,-0.0794270870151538,-0.0016240893871682597,-0.02716463672345651,-0.0003007247821282905,-0.04806549322414299,1.5148948511718e-05,-0.01138743745025918,-0.0058457395722443005,-0.02279617015274925,0.0001300829277854458,0.008918716955247367,-0.00790776775785814,-0.0033449279203639926,0
TCGA-CQ-6225,-0.02418991923345542,-0.003023864264895338,0.05557573331100859,0.03633677239150163,-0.0029992149635390966,-0.03216160514584813,-0.007284578463638941,-0.023741886863749274,-0.0464579302100982,-0.009336987230792773,-0.03665071747799421,-0.012698524422434932,0.008950067207350094,-0.022185498774722947,0.00609240130048633,0.013072542991339179,-0.04142633796584543,0.009798287738556233,-0.010008396119752265,-0.02007099168506181,-0.09109781941440659,-0.07096413766141231,-0.012648244452878816,0.00010810253115689913,0.004541877810323558,-0.08568326509154786,1.59850510851793e-05,0.03062212668134905,-0.08618768812117154,0.06963983957588636,0.05936671637639555,-0.007576502129272641,-0.027385256307163992,-0.010854480195908824,-0.0028055355889456926,-0.04899382699289389,1.1076020381875057e-05,-0.019851891334463242,-0.007044098193418121,-0.026513940731447864,0.00025510185783383596,0.0033777464404486216,-0.017075840650524404,-0.0026601162950957028,0
TCGA-F7-A622,-0.03749182666642271,-0.0026537421279430595,0.10741288586884506,0.05386962755505377,-0.001771065243596655,-0.015319175287402488,-0.006330709059968278,-0.010244587184562686,-0.025593049762791892,-0.0040302623266837475,-0.031113339794860403,-0.005898580123977203,0.005048740073361823,-0.02228675124006057,0.004437613426631142,0.023235165739352054,-0.03347415215057027,0.00474528429116231,-0.007027567969773711,-0.0024716637218750383,-0.06365661627948686,-0.11617657801562738,-0.010915082894948816,0.00018857019276808114,0.004868521265584575,-0.09140679342769634,2.7261215972565734e-05,0.02999413962233469,-0.057893789942357776,0.03982357071255377,0.00012607660622943615,-0.0024619494943618494,-0.004388839711745269,-0.004872766128719752,-0.009191891605176736,-0.06212412737556895,0.007296196569174695,-0.017908387477833305,-0.010656875140022877,-0.025217134725366176,0.00032183726463155983,0.003785774951893786,-0.009781607020045739,-0.001648568182479733,0
TCGA-T2-A6WX,-0.08334157035370064,-0.00267152600154743,0.06167230903147494,0.038065183796382455,-0.002676164494778823,-0.03848046840725483,-0.061335774533478396,-0.018245262652034144,-0.030328459423080233,-0.007990965395798499,-0.0553617093984489,-0.01681614014224733,0.009747521180956925,-0.02485985961598764,0.006853157655376862,0.027443198884214624,-0.037718907146258904,0.03450770494743599,-0.008370101629524902,-0.017231511304838416,-0.0671749252086452,-0.15476955773507384,-0.009810593633955535,0.00020767720001553102,0.0035915637042698008,-0.07808816878883305,0.002323709528674198,0.04452956176227968,-0.06055413163268413,0.07201940568204725,0.001355426408647257,-0.006527715595209925,-0.0004290334667412551,-0.007680055726531666,-0.004105361616398588,-0.06016228974882693,0.002083537151544441,-0.012656787049824507,-0.007276368074142149,-0.02182349582284844,0.021868244199587324,0.028738235546664926,-0.005588646188336046,-0.0028102903991796525,0
TCGA-CN-4739,-0.017560716090080086,-0.0020893148922739363,0.06934128100193768,0.035889677901824096,-0.001868487359458645,-0.027441899038371846,-0.004562475319536192,-0.009751323793170508,-0.02812495126686867,-0.005193076808430333,-0.02606152762873288,-0.0023763216158806935,0.011676224760205243,-0.02076710424471872,0.004765806604421168,0.012331696826381902,-0.023913155397440634,0.0017842493985121023,-0.0030067459386203593,-0.0058183212916538786,-0.027949720170774087,-0.03673753504960038,-0.0032628136541690386,8.520665381477558e-05,0.0019352573822649546,-0.04722792974583791,0.027443439084711467,0.015492146722791563,-0.009011403908507633,0.05477747632856968,0.0008832221881448422,-0.004328597641843922,-0.001927624531314496,-0.005523401890688022,-0.008746195466997373,-0.01818738779030771,0.00011669378616618363,-0.01064906768836098,-0.00216246402503368,-0.013862118408425437,0.008095466072526815,0.004261749183343781,-0.0016586581424402887,-0.0018929611727619416,1
TCGA-D6-6515,-0.06726305132531624,-0.0018848785888100088,0.065578349310938,0.01693293036166641,-0.0016799891813619023,-0.046381873757903515,-0.009883667330934902,-0.009557551992703582,-0.026495268456186254,-0.001942727180501317,-0.06026871236990665,-0.0034165512455501144,0.011572254885599502,-0.02223990907461276,0.008378022430052022,0.01703269850619037,-0.02478374410232984,0.0025099809820403806,-0.007906328076737136,-0.01617139434227049,-0.06261976441825531,-0.058802310638864694,-0.005166911127307734,4.97255313097989e-05,0.002754249320649881,-0.06751811320910628,0.002793368805644596,0.022590798084469472,-0.0032916000243694813,0.07253041014461413,0.02077904353572262,-0.004642725676078602,-0.0009828969218151889,-0.006140543254833653,-0.0013247607282560274,-0.047031090476500254,0.013800076759709439,-0.008685769169394267,-0.005830805753256846,-0.012659721161432736,0.0032935955986162753,0.013111103652921579,-0.005078253337601346,-0.003041308486065297,0
TCGA-CV-A45V,-0.021337761163469932,-0.001635937169923733,0.06066223213038843,0.026089649313286088,-0.0016929649111248567,-0.03166041257596806,-0.002579720960622445,-0.00603743999189555,-0.03847541644116052,-0.011788400610163435,-0.030092085191774958,-0.0056463698450152705,0.006266381063092242,-0.013932849506188304,0.004481446068172686,0.007133061195487618,-0.027143259159153173,0.002432696645684049,-0.0011981206375069001,-0.008014568507447526,-0.045494465060086996,-0.04149733189976999,-0.00533009234091878,0.000153901063206733,0.0020708158299671993,-0.06970054746828133,0.0015717255648739937,0.0176917364776229,-0.014447825009090793,0.04286032320725193,0.0006851214053425507,-0.001832000339278709,-0.0006742007519764353,-0.003582336361641875,-0.004079793771587012,-0.03644703753895099,0.01752321654746605,-0.006582184552095931,-0.006470216223446704,-0.011864452194215091,0.0033692583817063197,0.002123023348613122,-0.002644553781179623,-0.0014587046901756086,0
TCGA-CV-A45R,-0.0658641101939953,-0.0013352796610355323,0.09126956275650953,0.030386862513072103,-0.0019672699770409995,-0.028395552364690133,-0.019644180037913208,-0.013075663717060154,-0.03005624039123892,-0.00733208122547035,-0.028765052332698375,-0.006093415552748743,0.009264661572116462,-0.03617668598390164,0.005326322124566218,0.02167962519490054,-0.020784332180723605,0.0054416430840785335,-0.004859015588062993,-0.002609775487578478,-0.05547988626226065,-0.04609418450487258,-0.0036090678884292894,0.00016655730934239942,0.0026443460663270867,-0.06810240311017295,0.0005803684265931628,0.017666175460826942,-0.029547743550505635,0.0633816516471903,0.0942715529883098,-0.003834740401239612,-0.002962688655273472,-0.005105453013898112,-0.008095155829373549,-0.02928654834651419,0.007456256784349278,-0.008076396962266908,-0.005560758406023349,-0.014929872800679622,0.00500903077570319,0.00403046218857495,-0.003985198322170504,-0.001130318186916698,1
TCGA-P3-A6T6,-0.023384482352544828,-0.003203883708687298,0.12170890937460185,0.03928882431949003,-0.007946856733712062,-0.0036791234478653987,-0.0026049132740129963,-0.022205897687438546,-0.033226951016644246,-0.0009431100959126819,-0.04646612254356351,-0.020594854606125867,0.008206983414227178,-0.021404662237105115,0.004044469820899723,0.02561989789600105,-0.03985097044144131,0.0018267811249215464,-0.014267211824510474,-0.003558166165084797,-0.10097461493926618,-0.07131038465104701,-0.011786253481984784,2.2596059597834655e-05,0.005071114980513859,-0.3013243536804563,0.0007244675333848577,0.028972298706197858,-0.05574619886868479,0.04120367160235929,0.248590828091125,-0.0037094318360270987,-2.4802627069074723e-05,-0.00786861048381749,-0.0035314351946267187,-0.0561478704888044,2.597590494320698e-05,-0.02145125345691079,-0.019636247327988902,-0.02483192425217258,0.002918610132382894,0.0012993807262261633,-0.0028067728024665233,-0.0016067481440548443,0
TCGA-CN-4723,-0.08098619227734206,-0.0023562269583448734,0.0631140344027906,0.028075124751785648,-0.0021123672639377787,-0.04736363994496397,-0.020389563750543956,-0.010264821056715084,-0.025364474543120786,-0.008928297969178227,-0.04525920436431689,-0.02565319433068333,0.01382724636797047,-0.029043977276902937,0.007368245689568245,0.016667919324780327,-0.021130974074890833,0.021470342837451903,-0.007745376758696609,-0.012255843383044732,-0.07502909666572728,-0.09170301831503296,-0.0046959452056552576,0.0006484002476327873,0.002491170172825846,-0.09863500097181889,0.0055313848337626165,0.022414198590214963,-0.011389145640647937,0.1235672331369508,0.01661261640711764,-0.006227898174020263,-0.015530528810177302,-0.007472515143068881,-0.007289126262859155,-0.055367327333263466,0.0007460490871505841,-0.008398109864121206,-0.005750461023176838,-0.013843228816569518,0.011806199569244075,0.0243035524043688,-0.010311028417674667,-0.003875986415274033,1
TCGA-CV-7428,-0.04619224167976785,-0.0032021270274456507,0.04406148601670782,0.032071763632794924,-0.0021626526483709218,-0.030068214050934218,-0.007262333440394359,-0.012919490738497524,-0.025600110780169195,-0.012875473180654845,-0.03324193002230724,-0.023209547302119805,0.008114449342846601,-0.027816248133920377,0.006581284506199031,0.018168586434431748,-0.02574055467861724,0.01244235037171094,-0.002216599150357854,-0.0062082079689035445,-0.06095493053644027,-0.0856929147658176,-0.005201052079788705,0.00032819715585408817,0.004363042953392406,-0.05360121959522589,0.0006379965666870674,0.023483120328908366,-0.038271067723244664,0.08754255127217923,0.0007209277102673416,-0.007764595989746048,-0.0007068006121061473,-0.009195912425554266,-0.0016574965265759415,-0.048902293717392985,0.0008419387080492246,-0.012162240827655395,-0.006089972186708409,-0.014484392034404879,0.005117490670897781,0.021943073227154962,-0.00501267583599515,-0.0037207548085167047,1
TCGA-CV-A45T,-0.07787098385984306,-0.0020572806992868974,0.06317914506424334,0.02084118544766372,-0.002134649357260229,-0.020676013456649173,-0.02089467314270326,-0.01777840928518432,-0.028577663352430865,-0.00881146166746763,-0.04213038135165817,-0.0078261329237989,0.006607314526397034,-0.015731858130837953,0.004905921582396655,0.02290744373916079,-0.024523634756079195,0.013871917627576712,-0.007474374672574994,-0.008079427858606696,-0.0695487645462994,-0.061794527154736004,-0.0054912470094001815,0.00028594157234763826,0.0035135538201540636,-0.09103194190546143,0.015889759044642286,0.01900574409970679,-0.006363707858756402,0.053586284551132894,0.07296693874696698,-0.004765514767163472,-0.006742378816576765,-0.007019876044777724,-0.004953309040648492,-0.047250156461842795,0.0958166305103568,-0.010313641218109666,-0.011073822662587553,-0.013837417388309823,0.03185536306059569,0.01410703088333121,-0.01833032010513356,-0.001773320778181634,1
TCGA-BA-4074,-0.1061484937158362,-0.003726062255701359,0.06979922848502058,0.058912353215027545,-0.0021071756425520886,-0.023450707848452355,-0.022197796428671347,-0.03436727568160464,-0.023745304802755687,-0.009442356559427297,-0.03330992738328262,-0.010097670925289674,0.008489940791648805,-0.005334674766330223,0.00722710307126026,0.014022941488621495,-0.008842785742966621,0.007121420761920757,-0.023448196421184918,-0.0012042941607176877,-0.19124156034708256,-0.14782616566942403,-0.008680633233864045,0.004444466936364501,0.002235724120499572,-0.07781764716534706,0.001522760337556181,0.050181431013511246,-0.017035484374778205,0.056265665919645706,0.001323461393139685,-0.00803226492106697,-0.0005625889301655991,-0.020611613643254072,-0.13514777294429295,-0.06374361958986864,0.00020993160853424297,-0.026376666865190586,-0.017129968377416246,-0.016945654402981104,0.001142763602010259,0.08875874551864651,-0.02073182967167761,-0.005302857903226582,0
TCGA-UF-A719,-0.011713357035147675,-0.0022815074303596623,0.035302416217159134,0.03431457491351825,-0.002208586199939577,-0.016112351925782843,-0.0017594620435690811,-0.009988304752680479,-0.04443751535527662,-0.0077567291316423806,-0.04754736453043125,-0.015870347715265475,0.006051093476207498,-0.020254735809560352,0.003177572900238391,0.013607390681232366,-0.02106333796932815,0.0007443214864674881,-0.010315279879438857,-0.008119116514613983,-0.03213356877796839,-0.044150443421461884,-0.003608738574845722,6.399285406493814e-05,0.0023646321991905965,-0.10246947865144783,0.0014576447089508237,0.01740957997992945,-0.012335942815708517,0.06804289399305524,0.0006464341333548456,-0.004667356055150453,-0.0010697432462381915,-0.00448325631931969,-0.03484243619738521,-0.045938237977364,0.0002870974806920947,-0.009396505296750375,-0.012713650058710701,-0.020108252281997287,0.0013399861054269023,0.0035950723902294915,-0.0038609874393762725,-0.003877206611426512,1
TCGA-BA-5153,-0.023324850176307657,-0.0017420397073322686,0.14699574740031107,0.01689725373989422,-0.0022176244515965254,-0.024082829697417218,-0.0030816023683361633,-0.008220355231060652,-0.015543114937635131,-0.015390263163908322,-0.05599197917592593,-0.0013135829134904749,0.012796250955461101,-0.018856666307281035,0.005567648553644078,0.01339727474158841,-0.02577270056072606,0.004698223658934259,-0.008829706518825748,-0.08352568553270202,-0.06913556828681183,-0.0837010096917031,-0.002238683240519669,2.3878595352198646e-05,0.0015943103555591718,-0.0724750220518019,0.057644833275204435,0.012097443773721659,-0.0014532851887624507,0.060122847946056004,0.1246001792041465,-0.003680931544695187,-0.0001774056169701183,-0.0038400165284442353,-0.002464345455924791,-0.06251998960848977,2.143415055381377e-05,-0.007525291536384702,-0.005511378812426513,-0.010520086556861409,0.0004935495822648199,0.015969280801778098,-0.001205716214210705,-0.0016813798072409735,1
TCGA-BA-A6D8,-0.026717320347806585,-0.0016219341993365841,0.05499063646948463,0.08039987025374136,-0.0031163865123548457,-0.018592107508200433,-0.02574464959862132,-0.0409724116627275,-0.01519288847572071,-0.0096368018985775,-0.062074734869516576,-0.08397340229010136,0.013073519068506937,-0.014057781058833083,0.006050650631566469,0.04731804385363155,-0.04986738242035369,0.0031666397771339485,-0.006707184753094428,-0.004706614173278533,-0.07979056095518729,-0.16728157128211585,-0.018435829356814707,0.00016359301872744388,0.008242554315003064,-0.24205070899663736,0.0004861367840930558,0.19696712647312517,-0.014720428889488888,0.06045510917845129,0.10469544057756446,-0.020516279379337112,-0.061626990941358734,-0.01362477860343506,-0.0006952293650366956,-0.13540470307953212,0.00042607516500752695,-0.0323190260871339,-0.0046320238112298375,-0.04634936458674067,0.00577622643286712,0.028458630939538185,-0.0007515692325462997,-0.0028813287950753773,1
TCGA-CR-7404,-0.020947767969345624,-0.0024350125976523437,0.14118688737602247,0.03837730789003727,-0.0020710292833268367,-0.015303352435849966,-0.0072942624169757,-0.014701378441446436,-0.023092059823677985,-0.0045710595730456905,-0.05697367358597477,-0.008655064454613743,0.013654162908806307,-0.0337316912171461,0.005870166293429737,0.021898978032271185,-0.028573540749468645,0.003984153775398862,-0.005980775660762767,-0.018509958350463554,-0.06835409919213063,-0.06612013643066135,-0.004936594273323706,1.673234743853939e-05,0.0027672032140300122,-0.07187940733133234,0.010364251332202869,0.017653894748846766,-0.03878550442530804,0.06325569850868759,0.1849895016989688,-0.0038003546183455234,-8.287344853020177e-05,-0.006075464376627669,-0.0037167974140399954,-0.05099609272982122,1.239459423686018e-05,-0.009469642563263105,-0.0037718123197273156,-0.016705332734349817,0.014603796797957425,0.007946402485916737,-0.0022939359527343246,-0.0024179374591580855,1
