,HSP90AB1,LAMC2,PYGL,SQLE,GSTO1,PLA2G4A,ATP6V0E1,PSMB3,TMED10,TNFRSF12A,RPL13,TGFB1,SSR3,NDUFA4,EZR,OAF,BCAM,ALDH3A1,CCL19,MT2A,RPL36AL,AQP1,ROMO1,TCEAL4,EEF1A2,SMS,RPL35,HSPA5,SERPINE1,CYBA,FXYD5,MANF,PPDPF,EPHX3,CCT7,NSDHL,CHGB,HSPH1,SPINK6,CCL26,PFDN2,SF3B5,CDC42EP4,class
TCGA-P3-A6T3,0.08159545860405198,0.011036766930136811,-0.02861631079527429,-0.0007649765312628148,0.026060792441005,0.013604583914291573,-0.07351320486464481,-0.028685550391637248,0.06540197744726471,-0.058233349244551244,-0.03689998517080454,-0.019011524956157825,-0.040025719334366515,-0.0449660525848743,-0.19501686023201734,-0.01982704739199617,-0.005769406670827526,0.00011289376001005834,2.3763800998087085e-05,-0.034742251569331375,-0.07212622754117871,0.0026071323315385395,0.03488295731747786,-0.04754503750780831,-0.0005200974745874128,-0.048503115923438256,0.0013962084159083515,0.0022580853696047114,0.030464252886690912,-0.0010734499949551532,-0.007833529675339604,-0.006230073512617025,-0.03372482641918123,0.0005096663732044057,-0.019192302623655105,-0.03746797907628162,-0.00024703448582885564,-0.05098895378378814,0.0009604541668188527,-0.0003728732321510195,0.02277702047432062,0.0170262710906159,0.032353294494825414,0
TCGA-CN-4727,0.052120597711766435,0.0069847444870660275,-0.024486329879924756,-0.00023995011709055045,0.0247706330514546,0.046954538067443166,-0.11126057902311187,-0.03661606944821815,0.03359042215044363,-0.0347234629482359,-0.02301434529790402,-0.0054427742958549985,-0.05793367607985702,-0.06865146602245689,-0.08846936657531847,-0.006291916224981976,-0.007433885408094917,0.0008178906964012327,3.5457306136566234e-05,-0.023386701063215852,-0.0422725145087754,0.005320945830819016,0.01716708529667948,-0.011218252911490367,-0.005950438868631412,-0.01389520562208466,0.005836088007502615,0.0034072498201219493,0.022673327326377158,-0.002826853797140315,-0.004217045048943201,-0.003538392225198488,-0.021139971055528815,0.0038065035895951146,-0.01578785511748713,-0.02581247568294892,-1.637087860119084e-06,-0.01397107569356528,0.001377811468562484,-0.0004946370072649837,0.029024367251466864,0.017755436944201872,0.027222887623215324,1
TCGA-HD-8634,0.055359335637020314,0.0022178545587203825,-0.012075990535624356,-0.0002355238659387555,0.022985468107731572,0.009782852695204845,-0.08155719735841603,-0.019795451470419733,0.03381074178113947,-0.03343858997476269,-0.024462967443200964,-0.006154352692622727,-0.03632500730545117,-0.05159053679126232,-0.09790188092984216,-0.020496631038331967,-0.009133858413809754,0.0015176813103318666,0.0010207065743626147,-0.030674721324256776,-0.03592556449886321,0.00720424347136598,0.025686491567859352,-0.011991928907379157,-0.0027053502091830867,-0.008525178637657903,0.0021345612536454784,0.00269569730783944,0.0036840184419291233,-0.0015639675833058907,-0.006540292902063501,-0.005774739635614172,-0.02908179141889653,0.002494603936351306,-0.01573970600878122,-0.03192898193497734,-7.717107836814517e-05,-0.03990074858994969,0.13321800333365605,-0.000364013938868616,0.00951005353371025,0.0112060165855101,0.02653700089979248,0
TCGA-CQ-7069,0.05608643643254013,0.020798592477524445,-0.029204691141288208,-0.0008096702797362695,0.036495324298991515,0.015113316654234273,-0.09303966680709988,-0.029467617042132598,0.0690211865848739,-0.18930339324299114,-0.013320379849799321,-0.014929809386045637,-0.042337696165095015,-0.038415829134851136,-0.2818321380270311,-0.0617288783238827,-0.03497264571846863,4.247431099758129e-05,0.00017342767398713306,-0.021557288348096507,-0.037788473043763614,0.022019273619847943,0.02895811899489461,-0.0275603687698977,-0.003890799605602402,-0.0314828511818449,0.0008843059765124953,0.0031724558783000566,0.10702321291683993,-0.00177067216530271,-0.005356240075586029,-0.006489494637724711,-0.04006923048767224,0.003452167302133542,-0.013943465574998978,-0.03546051377607608,-0.00014423987405517573,-0.07669882890443656,0.08946965499184545,-0.0007257203408822804,0.015755116505620764,0.011230364228623717,0.020275050375612173,1
TCGA-CV-A6JM,0.02919961149691065,0.0007690497288430553,-0.028467823560001243,-0.0002827453080350597,0.05310542185793505,0.0011233233908267196,-0.0878621411534242,-0.14305144245978835,0.03448559929571685,-0.02527560559092018,-0.11404326174660971,-0.008679840364154808,-0.03477932575703196,-0.08417977381325072,-0.12030995038667168,-0.01523867679712963,-0.03574768749438442,9.075518277699179e-05,9.601017357865747e-05,-0.03288603821085286,-0.14810645370248282,0.004707947315114208,0.17538444269310713,-0.018901963603740007,-0.0006290660515118505,-0.012006559296129678,0.0069630284799941005,0.0016787517204010327,0.001428539216011444,-0.006509879611256887,-0.011466019444257718,-0.0123359725232591,-0.010065068775692614,0.008110611375960856,-0.03699261522513556,-0.08813498038737072,-0.00012327893265630922,-0.037114967412729336,0.007182341140013654,-0.006696307129008496,0.014025268524875846,0.07326148932927022,0.022460409948390755,0
TCGA-CQ-5333,0.042326187489625786,0.0017383633598370481,-0.016593804672843524,-0.0002664036970896058,0.051931151485173944,0.0011936525742704234,-0.1892729498174948,-0.05566631800319195,0.028343878390307095,-0.0763213427902945,-0.039081434434729834,-0.004309828558333495,-0.02856390846769731,-0.07319281270159181,-0.09736232512064705,-0.018302475005137885,-0.04530236937246095,9.73727038439665e-05,0.001126805644319082,-0.09142421128582637,-0.06442871316844459,0.01229777009052673,0.04709598844343876,-0.039780183990894794,-0.0851463482295021,-0.018327999209560124,0.003238782044163924,0.0019771333091564676,0.0017928224729183314,-0.00989981857481527,-0.02530812496947927,-0.007075666500913274,-0.05357303342124346,0.00016506654841977252,-0.018055963132259836,-0.05279421036814573,-0.009236625849156568,-0.011839031283147936,0.0022734999937140447,-0.00019169038302205136,0.014440862393275493,0.0218643949282687,0.017092409032599135,0
TCGA-DQ-5631,0.09267934640470385,0.02512638819308446,-0.00929893217009258,-0.0007599983923729496,0.023578804989623503,0.0006466126596051604,-0.10943703612132584,-0.036662240217630836,0.058760102163567404,-0.058969656407111395,-0.02219999701752494,-0.007313540374461337,-0.06923144964673515,-0.06402332194635309,-0.10657838763019056,-0.036902828602021875,-0.06438238674235186,0.00021274617181254063,0.00013076586940691495,-0.1573385789383481,-0.029725108640799577,0.010082638438331286,0.05119346927149363,-0.08987315522204585,-0.0005629303368000737,-0.034118573028994875,0.001371148884264108,0.004304625059237475,0.03021444637397132,-0.007896804755478853,-0.01636044871412185,-0.0076834773185151745,-0.026219230974536767,6.600690992929172e-05,-0.02234274956850091,-0.07638766940718103,-0.0004702172232147105,-0.04896623961230919,0.00023139067068772575,-0.00010730046375524973,0.011661975130043975,0.012559246207047911,0.02203600039244956,0
TCGA-DQ-7596,0.04898922119789328,0.00041773716709551456,-0.006036564268379274,-0.0006083439423752045,0.01189264694353062,0.022974004063892585,-0.13643503932444687,-0.027051904869973605,0.042344809640058455,-0.0079834109093174,-0.020188611885743717,-0.002466297458760488,-0.03358757350120118,-0.08180685492121596,-0.17135020090884343,-0.004839939859919868,-0.004048296837539064,0.0023952105795139174,0.02311479197372626,-0.0035582340818752635,-0.04082295968457586,0.017340977949485477,0.023893778997458773,-0.02121245037853463,-0.0019162157541951653,-0.033399482441771364,0.0021225396369943753,0.0020649902677307964,0.0005498369533410329,-0.0038328434019487007,-0.002527076487476063,-0.00720222217212752,-0.02460785961709426,0.018166051607482435,-0.015497073658073337,-0.1017650437874018,-1.498246231476073e-05,-0.011321770259448973,0.00011608791241487987,-0.0004844591214940365,0.01048984021246421,0.014504077750261003,0.05080725671880397,1
TCGA-CV-7429,0.12483640465668176,0.006033874259243595,-0.019828148296069922,-0.00040906548281853685,0.04873386047351008,0.009649516518367488,-0.18339721411691223,-0.03907521444740572,0.06268743337211503,-0.06695714126980992,-0.03192610959838758,-0.016116468059652826,-0.05722941751522532,-0.0619432671995764,-0.10194687868028102,-0.08878985642091712,-0.04965562716951787,0.00011362170861247241,0.004139942573660185,-0.04609622721288412,-0.0640434046990311,0.02386134495176828,0.05019499390462584,-0.0607299375388862,-0.007264664266599414,-0.04982152557120876,0.006338535409537876,0.006764676161245931,0.010449222287988464,-0.009119283505280386,-0.012711719084211176,-0.010259453992420023,-0.014212233886139528,6.14343201700813e-05,-0.04595941766060203,-0.041511270040157415,-0.0060216236021408045,-0.03955928987217029,0.0009691483126843025,-0.024642144868012944,0.029439315590335205,0.032561718426034544,0.0752587338044778,0
TCGA-CV-5439,0.051771791017983355,0.00022198457779202667,-0.03086114097353486,-0.0005834377186172319,0.026743530209079845,0.0014943595520666721,-0.15185934179655033,-0.03794907313816432,0.04695119343400551,-0.06280642182594902,-0.05371781013745632,-0.00912437703059701,-0.031270214821576846,-0.07131683802235285,-0.17575766926382924,-0.023090232978820586,-0.003996104846781698,0.0011440052847686804,0.0065893031383164906,-0.03131582828771466,-0.05712827235716453,0.012031606782541344,0.022537326684852997,-0.050192696007807444,-0.00037878231907491653,-0.01033603083789359,0.005102364301532198,0.0017081533700721155,0.003854977082994271,-0.004455874818662094,-0.004462082275209457,-0.0033295377869072542,-0.028178739986089708,0.0019652084150909967,-0.018772870914123017,-0.06533627811508748,-5.688362248135297e-06,-0.029229991568219857,0.05020917112549706,-0.0006437615765162314,0.011109181784367353,0.0184056352920681,0.05720094095686261,0
TCGA-DQ-5625,0.04676895158059355,0.0023242374927695065,-0.015096435356739739,-0.00047237449229832614,0.022826429071728674,0.010013818072709554,-0.13111202483898796,-0.02538835865378417,0.05028227569805232,-0.06741803720158984,-0.027067314651473613,-0.006256118712218665,-0.01983204045343662,-0.07553894565659829,-0.2018620204758233,-0.01750095452103846,-0.020702872530187752,0.00031667892709697545,0.0003033425160756365,-0.009750056067055915,-0.046580509274801424,0.018318456964690998,0.02121490118889727,-0.01717732312012885,-0.09155857195849099,-0.008678197862181108,0.0031461576356150264,0.002441489667075989,0.007311859480149021,-0.002906662457487098,-0.006313492858117224,-0.0049440526404339385,-0.022777820660627016,4.142923997353574e-05,-0.013814199546805742,-0.052681738499362515,-0.00017823535044157266,-0.013502389260010586,0.002928127047160144,-0.00034732550268548384,0.010287887276672727,0.01840432151599767,0.04291920975912272,1
TCGA-BA-A4IG,0.06848496848410107,0.002310938762967596,-0.00800047825027294,-0.0002633340704137163,0.03635212025886101,0.03604144657969767,-0.09066524736666817,-0.05046357745827734,0.04678640948386499,-0.037040983252027065,-0.02696851346504939,-0.004915815747966104,-0.04415952474402041,-0.08048242392232147,-0.2028644900315736,-0.00938496537243507,-0.009148587327927402,0.010883004014969892,0.008087390563565774,-0.007936899610928624,-0.03886290217096503,0.008202254699179398,0.03564618097831462,-0.024386434088664703,-0.00018348222193946814,-0.03021512369613326,0.003242564169037675,0.0020328480370700886,0.0023977742756822445,-0.0044431371885909066,-0.0012515498871231256,-0.004620693647396832,-0.022484814117887608,0.007896488034822659,-0.02123477534150642,-0.05231426575566564,-5.578532303089334e-05,-0.026448370506852892,0.0007355553803786764,-0.0016761782890307405,0.01567488989985606,0.022792494667216102,0.06488248496530707,1
TCGA-CN-4731,0.0606619825311111,0.009762966608967966,-0.026491917673357634,-0.0003793455715673968,0.02895484810525363,0.01819559707567383,-0.0994747003954666,-0.029090135546814923,0.053484643779774285,-0.028757477747326118,-0.036400241367308364,-0.009304307796264252,-0.038070580903737716,-0.07466802591889872,-0.33418004658279576,-0.03955107331084244,-0.05938791040546698,0.003372136760495771,0.00018197042912996645,-0.025230859128574118,-0.04088749377204692,0.005813557049997642,0.030662349479855515,-0.027550759106070438,-0.009943327161372797,-0.01909603848922484,0.00407148271038043,0.004295571473255325,0.0020137671565973476,-0.007901977679481564,-0.009603616951073556,-0.0036709481902518076,-0.05085803292788802,0.0023245903188385945,-0.02175501307974252,-0.03794471193819839,-7.004249325572788e-06,-0.009059355599698025,0.0005131652571728037,-0.0022915077150127464,0.01249942254714676,0.017024071396582272,0.0321184437823743,1
TCGA-CR-7388,0.056208666494541565,0.0020191588682694,-0.004525804423645425,-0.00031831777770911107,0.02835795558460184,0.0030328782379537163,-0.10032926682471165,-0.02292467339762151,0.03853064732803249,-0.01211653646627254,-0.02433663687081215,-0.005002534842422468,-0.034654052314828404,-0.0561023572840566,-0.07280055980626475,-0.024545788808747842,-0.021344759721854588,0.0024391365307069564,0.011734575327082192,-0.015684793730200295,-0.02254604265731861,0.022034139913076525,0.01942319304314803,-0.026651716220353533,-0.0021438069469365316,-0.033130457933913615,0.0018938793806303014,0.0026026188256612474,0.005056527743109895,-0.0064893396138971556,-0.003617994796180549,-0.0050304063429263855,-0.018522326744885433,0.0063679816511748736,-0.012903353249699188,-0.02629096591781543,-5.9090582697842626e-05,-0.018572193756306695,0.0011785163671930259,-0.001748783287931182,0.011072122520820573,0.013042735935464093,0.03620638459642541,1
TCGA-CN-5373,0.04811479621763838,0.001543520765993147,-0.014983354025987581,-0.00042686047777838905,0.019262424913704217,0.006027970359352847,-0.10444345679383259,-0.022007305119525596,0.03585881848335584,-0.026297409015914822,-0.01097932390140578,-0.007871144953368447,-0.023922681980392227,-0.029562494644025487,-0.09844102711901191,-0.023167415189975234,-0.012210734145085113,0.0003190181537462534,0.0024946664006761684,-0.007675880131041926,-0.02020446878512011,0.01491995757927316,0.01667091497160391,-0.017655207779946846,-0.003355444310926282,-0.008208913964967727,0.0010742735179295976,0.0022424562229695364,0.00200415500506073,-0.0023922270484786727,-0.002621433312757625,-0.002914361665934754,-0.025184994296512695,0.0015196962645858578,-0.011647955435891425,-0.028094272960515233,-6.37946199667924e-05,-0.0291502610025117,0.02764939461273737,-0.0011307754709568216,0.007213733827750531,0.00830323590833953,0.03146031312116511,1
TCGA-CQ-7063,0.050265575348261114,0.0021617515204871126,-0.02234712170505569,-0.0006552958116008929,0.03325506242820659,0.008841228094509032,-0.09201190129723964,-0.028526267146391664,0.03081408899477494,-0.032245181248767796,-0.022796930444806046,-0.007414660698838205,-0.02478854146727431,-0.03505429679715112,-0.13258718958153196,-0.02579821000757823,-0.011944239239965296,0.0002042576951270806,0.0004359208787790157,-0.04843858545546633,-0.03588520170773514,0.013326943874926372,0.024865258520235908,-0.01765143255487185,-0.00038810346007456297,-0.014991057724554342,0.003232192594367534,0.0023068423725150196,0.010046476151817826,-0.005312527214700186,-0.008242103674682562,-0.00452192249470689,-0.027968185083245188,3.9576552743510835e-05,-0.018701251187253038,-0.03804451860193005,-2.8773373338928454e-05,-0.03128095861283262,0.02565355193378798,-0.0005791093385623194,0.012558918852281378,0.013015554361593198,0.03933405172319359,1
TCGA-CV-A45W,0.05168748830820224,0.00012620444870576448,-0.004183050921467532,-0.0001638557083454693,0.01496542169087159,0.0029730803525449627,-0.07803558965700765,-0.03848192793942365,0.02973730840980367,-0.004689479808155659,-0.023910706178091413,-0.00212716051742292,-0.03568020362558082,-0.04883733980090535,-0.05541829091217771,-0.012336681586853537,-0.004178405341188655,0.005623775441968653,0.009467782859596263,-0.007356972460633359,-0.038377709775213154,0.021504673237363884,0.023453207440006667,-0.024359615281963107,-0.0003825551618604877,-0.01335886513397794,0.0024615391680050873,0.002055581606474445,0.0004861423745314008,-0.005772705072829755,-0.0025880855752954002,-0.006122491402131811,-0.01149172028164697,0.009225712284611061,-0.01912178024489303,-0.026928710501368514,-6.202283500425846e-05,-0.009514663818961598,1.911180082316894e-05,-0.12437042643373897,0.010505949108495234,0.012588018406352734,0.01890666575031583,1
TCGA-CV-7235,0.13017486287112087,0.0005006747148373528,-0.018217231441253937,-0.000917301130656788,0.02206975331161262,0.001814049985548239,-0.10825155077260025,-0.033300421221056344,0.02935481204588007,-0.03582045477754406,-0.04786373358494376,-0.007055284552185644,-0.021238630298973812,-0.06004139716433566,-0.07080765058814048,-0.017938767817356253,-0.0046401094359383365,0.00025446273514211196,0.0010008795867611489,-0.022537956065368906,-0.02662047477005287,0.03418454213860415,0.018740864198461587,-0.03184946571516685,-0.008867068273806483,-0.012951075759676045,0.0060217872607774255,0.0036414273812741863,0.012558919065819681,-0.005200032551661798,-0.007569905403372291,-0.0031147335835671696,-0.04302750466705116,0.00017038809684643983,-0.032559226239514474,-0.07196999740594387,-3.798458288099089e-05,-0.008745970181706251,0.0007392513498765438,-0.004529117962056267,0.018935914367338505,0.012597632629703367,0.0615139425544445,1
