,MME,TNFRSF1A,RBP1,TRMT112,POLR2L,NQO1,RNASE7,SPINK6,PLA2G4A,PSMB7,TPI1,FXYD5,CCL19,F3,TMBIM6,MSMO1,TOMM22,ARL4D,GAPDH,HSP90AA1,ALDH3A1,FTH1,HSP90AB1,PSMB3,APRT,KIAA1522,CAMK2N1,CDKN2A,CALML5,LYPLA2,SERPINE1,SOD1,TMEM230,RAN,CHGB,TCEAL9,F2RL1,IL1A,RPS21,KLF3,USP14,PGK1,class
TCGA-DQ-7594,-0.0006583992310189705,0.003442553865745624,-0.0025860606931005763,0.013849805371279583,0.0024784621429694,-0.006072313957135896,-0.03463015522201953,0.0005262897811201515,0.008330920311506966,-0.03937855463500757,0.0509746705107266,-0.005355979986722639,0.0026325537701027105,-0.005235477974281811,-0.12440989660662849,-0.00884317332809992,0.01299184344790089,-0.026910611686363967,-0.08693802472586001,-0.0008149319266424361,0.006149162849531068,-0.0164766918889506,0.04294607642606509,-0.023045298370276676,-0.016158589687176074,0.10580405486593962,-0.019662994176353074,0.09902948215517209,0.013769121038882363,-0.03689099531862257,0.0006775905130130806,-0.04751545074534638,-0.012785739915753101,0.0018821922233800688,-2.746837580710071e-05,-0.09759754039626413,0.002300936428025929,-0.0036969490971966393,-0.01681786996340176,0.005640136808527128,-0.006343646157956346,-0.06119451990762608,1
TCGA-CN-6992,-0.0005677591491668902,0.0023043339617347157,-0.0011494948226807875,0.014684270387543916,0.003971585098306765,-0.010792639340576591,-0.007310300587785991,0.0,0.006153698412199647,-0.048880796285817714,0.08406189178637546,-0.003110002993613303,0.0017746328592358066,-0.011792254692705197,-0.0818755848641852,-0.007454254446891918,0.01965091433311224,-0.038538889697907856,-0.16015898154302774,-0.0008873715872650091,0.043464837590140686,-0.0273121308655515,0.09977344572553004,-0.029398605146044497,-0.036056745269843045,0.1253754977747366,-0.005486264026558867,0.029341993395664134,0.0008678684625934852,-0.016762888678840304,0.0013222289210969647,-0.0645105579512664,-0.0058681147663772245,0.002193097417030323,-0.0002791738767694495,-0.10198009459251943,0.00538848690310951,-0.0002774774209262467,-0.024494716467401725,0.0033410510832144556,-0.00828437845699983,-0.07792250431557966,1
TCGA-CQ-5332,-0.001553167875409969,0.005173791018765548,-0.002791830254072167,0.03329144198653611,0.004273365921063724,-0.02239240313546919,-0.013023294819737628,0.00020814245223368374,0.01006938363504846,-0.054653729891389995,0.15115322708002102,-0.010517041506139309,0.00015454768329980565,-0.01477442007779619,-0.07772921950653712,-0.028690037898016236,0.015604760485466223,-0.05684481774225413,-0.21251826641190236,-0.0014964048385058956,0.03159191233039456,-0.04577696100206972,0.04082720131034593,-0.03186267761377133,-0.040144904362283546,0.08050807345375252,-0.008042668530635825,0.000594237668890317,0.00365223317956095,-0.01819883147960088,0.012133286243990623,-0.039965064094684415,-0.017488894493789313,0.002135796811810487,-0.00023304811195817818,-0.09431170967982691,0.007741101813698827,-0.005355012509030456,-0.040532870476907894,0.003729059863768202,-0.011188204422808268,-0.07593191570301304,0
TCGA-CN-5360,-0.0003270821963124194,0.0042920256725827695,-0.006327871139459983,0.009995892873083018,0.0038749040985499284,-0.005570976184526541,-0.05281826476270113,0.0007086959177762546,0.02066903861479502,-0.03457714767735692,0.04229215652981358,-0.005067743395055936,0.0026738584772286285,-0.00422279610794574,-0.09113787983111529,-0.00543676709992152,0.010059174012801354,-0.012138069121448377,-0.10141914956296796,-0.0007021047446251309,0.034540893139587976,-0.04263008057262099,0.038760217297974124,-0.01709708860663436,-0.012997396760633183,0.0727177264040942,-0.0043794524512254475,0.04041819387973447,0.0018187872272979488,-0.0164257058324942,0.0036182848200159833,-0.05421475584045535,-0.016839524139257357,0.001262908107561874,-0.0012342848462070719,-0.04905490819793473,0.005541602026443026,-0.00036678902487295777,-0.010603496148353962,0.002934485205448497,-0.006361550345657499,-0.04197016573489387,1
TCGA-CN-6994,-0.02940161055739652,0.008318363337944605,-0.03553086832287693,0.01630000929964745,0.007180866226268907,-0.012148772796867683,-0.058507976870947644,0.001646266319779244,0.0028557011057960416,-0.04702044129046774,0.1236606365144225,-0.061093481963618766,6.509014259404123e-05,-0.0011855152870233413,-0.16139538091746333,-0.012361262945121774,0.018439110364853586,-0.019894330691062823,-0.24975003877519072,-0.0011412529552471318,0.003928842250036953,-0.048721865287547725,0.04204485351942165,-0.021967580966866032,-0.025151485389894264,0.14310304592525874,-0.024558779661451882,0.035202511555674415,0.029947948424833448,-0.028058820947623044,0.019049661167976937,-0.03092173013595962,-0.007562350550450094,0.0012605464090163078,-7.087617519780717e-05,-0.08815552955491963,0.005944539050932777,-0.0009398617931153143,-0.0331354878989442,0.0022899502675766364,-0.0031780807966991296,-0.10305065293108297,1
TCGA-CV-7440,-0.0008301010263381206,0.005272911475050958,-0.003999965050922097,0.03422912836556793,0.006577080871648543,-0.006733905284914074,-0.030055599588124027,0.005564262917638436,0.00371850918561732,-0.039133296021228045,0.0896920162398456,-0.01067671994535045,0.0001928474135049985,-0.0354740451359724,-0.13601437022273793,-0.008269077958896486,0.019429030048187614,-0.05316489529961705,-0.2093979309574693,-0.0015861320347586398,0.00029671773969799215,-0.030241684086884064,0.11278108750338073,-0.02212976565657811,-0.02590011106440949,0.11295056474214153,-0.004196795182111205,0.0006052878433056985,0.003945356990577114,-0.02350205990762439,0.06336724434651547,-0.06124303812119061,-0.008911423799347867,0.0038642825264630217,-8.045376763217864e-05,-0.12197036827730273,0.0055459535003546424,-0.006994842721360449,-0.03322506536999746,0.0014951565013621357,-0.015227669103370688,-0.0841334316673709,0
TCGA-CV-7247,-0.00034254935285064284,0.007505473710066123,-0.016042686300952562,0.027789488441506267,0.011167666305654928,-0.00959664769016865,-0.01817704099006769,0.0034633038168805598,0.005373745229987447,-0.06756889972170277,0.11856456908403588,-0.020063960851517296,0.0002829802504858832,-0.004984855696866072,-0.11445289164542424,-0.005036730297066644,0.020393847119001118,-0.04380733914677765,-0.28462815933404634,-0.001090299594822811,0.0011262399464975988,-0.032310042609657426,0.07063821745541408,-0.033469662490588505,-0.027222752894680635,0.066635127399612,-0.026870340341664474,0.06917976232452752,0.00014613432529856052,-0.03028368000615573,0.0452065602471825,-0.04975164123181461,-0.007827684358692183,0.003074448553970375,-0.010822420596990184,-0.12875618560688146,0.00231203268650055,-0.004643937775879418,-0.021450165823366892,0.0022773806289589187,-0.009641422573019795,-0.07211244676768279,0
TCGA-CV-5431,-0.0007542192654132289,0.004670361762395935,-0.005557505818590183,0.01084856862565648,0.003575371414220727,-0.0014440801441161582,-0.0141887368645501,3.520870950544023e-05,0.019475648803052574,-0.024940637237113476,0.10596321131082342,-0.007143785331512027,0.02660773285096549,-0.00333642473319438,-0.053624321245246166,-0.004941431394297566,0.011248156344215748,-0.007166092759099714,-0.1972320623355749,-0.0008001954066408461,0.00015766885784584145,-0.0232545375906287,0.04540356163019786,-0.02212664456217741,-0.016212339763739286,0.0446017995039015,-0.0033075945871652115,0.0016307731084594557,0.0007147097220746387,-0.01718867586787909,0.010043390209411874,-0.024357871232723274,-0.008918574390159782,0.0014510188194261655,-1.4704889839466384e-05,-0.05537297885973386,0.000458673729462015,-0.005262513352889013,-0.02076244959628811,0.001321381582841418,-0.0036667076574005645,-0.054067992633506604,0
TCGA-BA-5558,-0.0009608721089380237,0.005212095298330606,-0.004064279861301157,0.019324085938513806,0.005121552093557652,-0.00587411136045494,-0.10055902276835245,0.00535358257872974,0.054534162652389626,-0.041842610791615865,0.06368274121550178,-0.013780987780377377,0.00034855170180717813,-0.014049256211486413,-0.10855360846678948,-0.00420545459449979,0.00617701281221319,-0.06734158996944668,-0.10847862334795152,-0.000808847823776397,0.0023806390480559277,-0.018986722457279916,0.05187470481708554,-0.026376144342098277,-0.02391490867326028,0.10042560257282208,-0.0032554787295406102,0.01945252348499306,0.004033741008341857,-0.0331825506233171,0.0070086830821381235,-0.019744029432373654,-0.006784269561303685,0.002126770678359068,-7.088613111509861e-06,-0.041561338649380095,0.005850414778279343,-0.0022316674387752944,-0.018733054078170427,0.002205562426952814,-0.0034418963780832854,-0.05421440461677274,1
TCGA-CV-A6JT,-0.00013618731367909305,0.0037832473834614627,-0.025189185532142652,0.014984873292009097,0.010060944213968932,-0.004783270708352802,-0.14181341927717536,0.047886668773135695,0.001323444072371525,-0.0581844977976093,0.07638514971967432,-0.019732449881426122,0.000268129222646857,-0.007592273393201796,-0.06376722918072739,-0.00438844048118285,0.009169997421835527,-0.10088955920537777,-0.05783492857945519,-0.0004045060804326185,6.845231272399365e-05,-0.03359782145072678,0.02859085409219753,-0.0364684731140422,-0.03074853405887006,0.0346758912301521,-0.01323973570473998,0.05035942513371971,0.021676828676317886,-0.0427361669085194,0.011010181581760802,-0.04821272340546832,-0.005913128321652223,0.0017738340180829906,-0.00029622836308969725,-0.09308753042183818,0.004670200456190125,-0.0014321631915930693,-0.023499161683216835,0.0006949878843406284,-0.001958496519153488,-0.021291189231305036,1
TCGA-CN-6013,-0.00038273487941469924,0.007008453879586867,-0.017448128847447737,0.012100636618559452,0.003463914566075069,-0.004133981961024682,-0.019516240195810528,0.0,0.0024812714449154653,-0.029441058771074988,0.05834626920147112,-0.0266794705544926,0.0008057016590666857,-0.0037565963842230137,-0.07703263959439084,-0.002544653833982054,0.007277631096335761,-0.029589647289787864,-0.10749665342205349,-0.0005885825203003147,0.0014234038372096206,-0.017883682708155116,0.045627103503623735,-0.02101959588509543,-0.019359174463381167,0.0857105620829973,-0.003981659914767139,0.04064283229383663,0.002596026671638457,-0.03170165640542706,0.02085345854651416,-0.02648001742834127,-0.008369063208544207,0.0010010071974415938,-0.0002439100177231462,-0.07614402532034292,0.004567070524484825,-0.0006112983352065296,-0.014313556453179594,0.002519029807379435,-0.003865111717854384,-0.09120645321350167,0
TCGA-CQ-7071,-0.0008566005730275798,0.0027576146517319473,-0.0077909952433421826,0.019429115459496382,0.0058859081116317885,-0.0027689136413926924,-0.08333559466479662,0.06872877713260508,0.025172621229105997,-0.03302873081417383,0.06121167577704291,-0.009791043934862444,5.027571617914079e-05,-0.030621354660406806,-0.06351940588805105,-0.018052037939544616,0.00904283302788397,-0.049532146566775966,-0.09949941817844025,-0.000631024522259882,0.0003227766009664239,-0.010066175222181247,0.033109574208120406,-0.014715160538055935,-0.01320092733491901,0.028693467390331066,-0.004978029511623948,0.0001254776384272923,0.0038725473571171254,-0.01914755663577074,0.004054782574553508,-0.04866947440335543,-0.004441908914950935,0.0018374106968392521,-1.876690409437653e-05,-0.14064655496420345,0.005918013979523708,-0.006900088221684999,-0.01644034045065135,0.00351458453589193,-0.004961431203461404,-0.07405793008289983,1
TCGA-CN-A49B,-0.0003366969152415853,0.005634942982113229,-0.007361801075412594,0.045001747548603324,0.005989568283141625,-0.007173389827903133,-0.009025830514401634,0.0006032306412322938,0.01593765157975436,-0.06578059356925449,0.10597941592073233,-0.03423660611610258,6.716910348438426e-05,-0.010981493521143729,-0.1491161273178184,-0.00579319254049224,0.021780525889106457,-0.07849995482260082,-0.15317149566356839,-0.001028408474588896,0.0019542552554845127,-0.042744555650962704,0.0646045397104257,-0.041264781619271086,-0.019494416203269395,0.08779808011587334,-0.03860135973328647,0.05896780179736543,0.0005307848277418024,-0.051610931802891585,0.02549408136534971,-0.032845627143159625,-0.009759926385711607,0.002196538837086138,-6.056184488386866e-05,-0.11002065792481472,0.006616501220145241,-0.001057475452476564,-0.023434772605957943,0.0022170365260965577,-0.005013230876152491,-0.07027236064658528,1
TCGA-HD-7229,-0.0002556533770465932,0.00664485808499628,-0.005126470481579154,0.01967207482387146,0.009239462280366874,-0.0042886937675266955,-0.04893329891575992,0.004504659485938418,0.013466155150848954,-0.06825330129526297,0.07631968686078854,-0.02006284971796107,6.026790496547265e-05,-0.02747775040543651,-0.13265692084836608,-0.01066306029106826,0.009893933957170543,-0.03504828389203559,-0.13435418233105934,-0.0009676899245775614,0.00040765910766626836,-0.03945771737669083,0.04924154049385073,-0.018810057432865093,-0.014968192783299153,0.0719048375557747,-0.03600060220061917,0.04243266975506487,0.00091952800041232,-0.036768228843268996,0.053877446682290775,-0.019407613651555862,-0.01049230513563187,0.0018983965053903649,-4.380603608236431e-06,-0.0731534844526653,0.00823570358210936,-0.008077167047707258,-0.014974888489314908,0.0027545171352075593,-0.003015111864737885,-0.09116047025921963,1
TCGA-BA-6870,-0.0007287920597763611,0.004025814390418734,-0.01270850564492506,0.02528087284568624,0.003674170745886765,-0.005953036833218362,-0.07366883781872598,2.9185696762631423e-05,0.010242354870731232,-0.05017639110135391,0.04997587135761494,-0.009888772404723283,0.001799757906826933,-0.015812403888030145,-0.06971988786318115,-0.004033833389716015,0.00897312070877824,-0.10146182024556573,-0.07734272004191592,-0.00022151998885221584,0.004735993170275925,-0.05487474723777331,0.03840395541515623,-0.016286179185464548,-0.022990433834243235,0.03994307023540985,-0.004108298931120639,0.0009385378401485188,0.0009487489790905625,-0.029740320308028333,0.011709177579267009,-0.026345293842858674,-0.005058090564177593,0.000902033494701188,-1.1817673824946919e-05,-0.0739559558435756,0.003925474075394723,-0.007387723564984618,-0.022951225966476346,0.001265330206081159,-0.002183611061584923,-0.04350562653820677,0
TCGA-CQ-6227,-0.0011629629591712863,0.005128758918503484,-0.017735149452198208,0.03076595477910008,0.006569264862126981,-0.005115287995114823,-0.16481892463547995,0.00029880934732053565,0.04145072265218215,-0.05077306397736754,0.05274714203800101,-0.017588064684080817,0.002898210566549873,-0.028217894924838987,-0.08650012846048151,-0.0054871102227179325,0.012610671028250694,-0.05713034719135334,-0.09170765287681625,-0.0008804074961279301,0.00025080971086660403,-0.022714399433625566,0.0463554323225888,-0.022735419285306136,-0.017797220827829474,0.05937189252590888,-0.016454847723302437,0.04937581421371897,0.0022943349053722237,-0.037585806351248655,0.027230131808365973,-0.049252043925624454,-0.015329621208491618,0.002602394924915464,-0.018045577974776652,-0.3146763348942164,0.005075871341463477,-0.006855352229719322,-0.023651753575831953,0.0029251216966382867,-0.012024277500605434,-0.028250193738444035,0
TCGA-UF-A7JO,-0.0003052173440028039,0.0037019653422998462,-0.05207127559168061,0.0284450069727621,0.007682996505815001,-0.06036350497249663,-0.01224315283853681,3.342146536810824e-05,0.014239312369549399,-0.04729688123066276,0.108073756761805,-0.018663394098254512,0.00038105559650205727,-0.01109333106945741,-0.11691656761660049,-0.004091914168273644,0.02143287905986464,-0.03230661254564001,-0.18436772178376498,-0.0011731431065842833,0.05942150144789671,-0.16819511853446575,0.07219162841120776,-0.14979439381777906,-0.028897646682151088,0.06391623324388852,-0.004199312856392587,0.02316160176573492,0.0014090950770198189,-0.02891174103514199,0.0055075097205154345,-0.18733961719136305,-0.008326071746572577,0.002394450098043458,-4.060023071451856e-05,-0.07069333321109839,0.005569763630431898,-0.00041542926708972727,-0.024891322521851136,0.0015506176282833561,-0.0071547233567674715,-0.08637258526116219,0
TCGA-CV-7434,-0.0005067265855295761,0.00784149374575046,-0.008272990609518267,0.015740989317344353,0.007867098053058075,-0.0016691178078977167,-0.02432371248529693,0.011368499105596439,0.010456474269046825,-0.14344130817938666,0.12546518419089103,-0.009114440523750506,3.841136454877643e-05,-0.027265347752191638,-0.10544495284879975,-0.012822137066399212,0.01728328534131651,-0.05267338503858782,-0.2528073460233482,-0.0014504639194637947,0.00017076202433920443,-0.022762733355592066,0.06447435606893738,-0.028616339656408335,-0.02111115495940231,0.06015572181480044,-0.00510970387654021,0.00029312041607117183,0.0004092457663500253,-0.03625926736717816,0.009252370633710922,-0.04229357817404369,-0.012819221678058887,0.001352874133628814,-8.771163133764309e-06,-0.05521401291878819,0.018331860915678365,-0.009514297006949666,-0.017203667851311284,0.0029620570274751226,-0.015658326053404545,-0.07962959406652127,0
